cell_line,drug,moa,n_cells,effect_size,effect_cosine,n_deg,replicate_noise,snr,nn_drug,nn_dist,isolation,ceiling_nir
CVCL_1717,Citalopram (hydrobromide),unclear,9,2.665516867013227,0.13148390684725064,193,5.0235551595790175,0.5306036825196525,Ciclopirox,4.328620643041579,0.8616647982430683,0.3170731707317073
CVCL_1717,Clonidine (hydrochloride),Adrenoceptor agonist,8,3.225733338879883,0.10524338778700038,172,5.549521116893555,0.5812633686644201,Goserelin (acetate),4.237939488012246,0.7636585930110865,0.3780487804878049
CVCL_1717,Clotrimazole,unclear,14,2.2226603115881476,0.08505494524284352,102,3.9894021441549503,0.5571412034368772,Goserelin (acetate),3.501327136794365,0.877657105068817,0.926829268292683
CVCL_1717,Cloxacillin (sodium),unclear,11,3.0555037615849834,0.06691912003485956,89,5.083299336654395,0.6010867271876974,Goserelin (acetate),3.649888600440195,0.7180156742141398,0.25609756097560976
CVCL_1717,Cysteamine (hydrochloride),unclear,8,2.878374403325384,0.11392843662501517,154,5.530838556680033,0.520422784687675,Goserelin (acetate),4.471805067640086,0.8085220752356136,0.08536585365853659
CVCL_1717,Darinaparsin,unclear,13,2.508798006226803,0.09152770463179438,91,4.143053550034854,0.6055432245633652,Goserelin (acetate),3.5002544257736328,0.844848946194332,0.8048780487804879
CVCL_1717,Demeclocycline,unclear,13,2.613371570709824,0.0801746460240017,103,4.5543405655078875,0.5738199708871329,Goserelin (acetate),3.7497664404119257,0.8233390512801412,0.7926829268292683
CVCL_1717,Diammonium Glycyrrhizinate,unclear,16,2.268996162939233,0.08332640687735782,90,3.9031119433885153,0.5813300248235738,Goserelin (acetate),3.089061515313591,0.7914355417210502,0.8658536585365854
CVCL_1717,Docetaxel,Microtubule inhibitor,20,2.162754936920662,0.07357418500392687,63,3.3593638598036057,0.6437989533670522,Goserelin (acetate),2.909791037710691,0.8661732277731898,0.975609756097561
CVCL_1717,Elagolix sodium,unclear,11,2.6478776013154297,0.1263170554264118,155,4.675278355039348,0.5663572091833545,Goserelin (acetate),4.196391447059686,0.8975703965383188,0.6097560975609756
CVCL_1717,Erdafitinib,Other TK inhibitor,11,2.7226954809293176,0.08498004451139818,108,4.644214274046523,0.5862553534932017,Goserelin (acetate),3.7112314153645714,0.7991085674285566,0.6829268292682927
CVCL_1717,Fluvoxamine (maleate),unclear,9,2.863079432827745,0.10679676247258951,134,5.259896270328759,0.5443224135385457,Pentamidine (isethionate),4.202560647286971,0.7989816588197277,0.2804878048780488
CVCL_1717,Furosemide,unclear,11,2.565014625854078,0.1064154968571599,129,5.067977379497059,0.5061219563116179,Pentamidine (isethionate),4.41782285380146,0.8717132147578529,0.1951219512195122
CVCL_1717,Gallic acid,Cyclooxygenase inhibitor,19,2.154753969054101,0.0628988523399242,79,3.6995761218672074,0.5824326620333408,Goserelin (acetate),2.958226154018996,0.7996121870648127,0.9024390243902439
CVCL_1717,Gallic acid (hydrate),Cyclooxygenase inhibitor,11,2.490172290136393,0.11279553577846346,182,4.685294130037517,0.5314868652902381,Goserelin (acetate),4.061556907848197,0.8668734118119655,0.573170731707317
CVCL_1717,Goserelin (acetate),unclear,105,2.1240040602050683,0.02593676941633538,217,1.5152576508585291,1.4017444881414258,Amsacrine,2.8518765283873098,1.8821066679791825,1.0
CVCL_1717,HI-TOPK-032,unclear,8,3.42478137512891,0.09045820352399148,123,5.732510489445311,0.5974313316015054,Goserelin (acetate),4.092532122190267,0.7139162029839161,0.04878048780487805
CVCL_1717,Hexylresorcinol,unclear,8,3.539159989012139,0.10684518004243093,112,6.3647234917806665,0.5560587185888862,Goserelin (acetate),4.435584215062093,0.6969013219176226,0.036585365853658534
CVCL_1717,Idarubicin (hydrochloride),DNA synthesis/repair inhibitor,13,2.859653144015662,0.09068794737017805,88,5.250576504887911,0.5446360302251628,Goserelin (acetate),3.819076620057723,0.7273632936311729,0.12195121951219512
CVCL_1717,Larotrectinib,Other TK inhibitor,9,3.04685745522756,0.10473647852001677,147,5.373433502052491,0.5670224548352095,Goserelin (acetate),4.2602568242998355,0.7928369863835749,0.10975609756097561
CVCL_1717,Lenalidomide (hemihydrate),unclear,18,2.0971943689580157,0.07547386407367285,92,3.6415572988283595,0.5759059097141682,Goserelin (acetate),3.133104948488311,0.8603750240306149,0.926829268292683
CVCL_1717,Lidocaine (hydrochloride),unclear,11,2.6692871501675346,0.12615869620047782,163,4.706585208870549,0.5671388133240851,Pentamidine (isethionate),4.073343079703271,0.865456142603389,0.6341463414634146
CVCL_1717,Lumateperone (tosylate),unclear,8,3.1592758326918284,0.09665510468580663,123,5.792454825600511,0.5454122522853344,Goserelin (acetate),4.157265577243717,0.7177035820581869,0.17073170731707318
CVCL_1717,Mitoxantrone (dihydrochloride),DNA synthesis/repair inhibitor,13,2.399776835360516,0.08167881120584053,92,4.539863721591742,0.5286010731879677,Goserelin (acetate),3.8265774006165603,0.8428837593554255,0.5975609756097561
CVCL_1717,Neratinib (maleate),EGFR/ERBB inhibitor,12,2.683926058025135,0.09038042244529865,109,4.527304724561373,0.5928308831222239,Goserelin (acetate),3.843561135115678,0.8489733669270652,0.6951219512195121
CVCL_1717,Norepinephrine (hydrochloride),Adrenoceptor agonist,14,2.4382299614414737,0.09230061483853269,93,4.5490603404146706,0.5359854077510909,Goserelin (acetate),3.339139288093902,0.7340283571155097,0.5975609756097561
CVCL_1717,Olanzapine,unclear,8,2.9458796612757747,0.13167060703328382,141,5.777725762067556,0.5098683777302704,Goserelin (acetate),4.5632255673713455,0.7897961508194529,0.04878048780487805
CVCL_1717,Omeprazole,unclear,9,2.7178951543841627,0.1103077559357265,170,5.016143471193499,0.5418296286763683,Goserelin (acetate),4.070246744589138,0.8114294911944968,0.36585365853658536
CVCL_1717,Palmatine (chloride),unclear,8,3.6131554980138776,0.09819301169332995,106,5.42747305187686,0.665715971959441,Goserelin (acetate),4.155512197689622,0.7656440037509933,0.7317073170731707
CVCL_1717,Pasireotide (acetate),unclear,13,2.779798198707042,0.08610965545444926,96,4.334250159360234,0.6413561969199673,Goserelin (acetate),3.6503365712607114,0.8422071724165379,0.6829268292682927
CVCL_1717,Pentagastrin,unclear,9,3.0605622740786638,0.07932697699364721,95,5.400093397953869,0.5667609888448097,Goserelin (acetate),4.009396702177675,0.7424680291079524,0.0975609756097561
CVCL_1717,Pentamidine (isethionate),unclear,21,1.928878366186061,0.06737510631090593,86,3.4497517933460355,0.5591354050185663,Goserelin (acetate),3.4043393429993065,0.9868360238454483,0.926829268292683
CVCL_1717,Pyridoxine,unclear,10,2.522430741923405,0.1110090933161696,180,5.011587034662809,0.5033197517027896,Goserelin (acetate),3.9409832238933653,0.7863742955346127,0.32926829268292684
CVCL_1717,Quinestrol,unclear,10,2.8368883253080823,0.10520387327205172,130,4.959976643985997,0.5719559846613043,Goserelin (acetate),3.666999633166635,0.7393179235254858,0.36585365853658536
CVCL_1717,RMC-6236,RAS inhibitor,11,2.6366184598278,0.08687319581656328,119,4.7532426810169355,0.5546988943690346,Goserelin (acetate),3.89761317478966,0.8199903594982831,0.6219512195121951
CVCL_1717,Radotinib,Other TK inhibitor,9,3.1036682713958976,0.09205822780064099,122,5.600365043599269,0.5541903513848836,Goserelin (acetate),4.241976538702888,0.7574464353089088,0.06097560975609756
CVCL_1717,Raltitrexed,DNA synthesis/repair inhibitor,8,2.8411575933373703,0.13224503457918602,179,5.525538935648653,0.5141865121983511,Pentamidine (isethionate),4.342800368607921,0.7859505505589405,0.25609756097560976
CVCL_1717,Rapamycin,MTOR inhibitor,11,2.4257928288584383,0.09877188519491797,158,4.789142117563584,0.506519282433099,Goserelin (acetate),3.9541344649073067,0.825645672615563,0.4878048780487805
CVCL_1717,Relugolix,unclear,8,3.8796190303202374,0.09871263979043099,104,5.66851568322697,0.684415329713201,Goserelin (acetate),4.187895329184653,0.7387992841894317,0.8048780487804879
CVCL_1717,Resveratrol,unclear,12,2.5426593290969617,0.09500218010125705,139,4.443130391838626,0.5722675467205399,Goserelin (acetate),3.703270464165044,0.8334822833395583,0.7682926829268293
