cell_line,plate,drug,moa,n_cells,effect,perm_p,significant,n_deg,snr,ceiling_nir,identifiable,isolation,redundant,nn_drug
CVCL_1731,plate6,Folic acid,unclear,42,1.953394889831543,0.004975124378109453,True,0,0.8433193825391749,0.8461538461538461,True,0.9136710337479801,True,Berberine (chloride hydrate)
CVCL_1731,plate6,Adenine,unclear,50,1.9612594842910767,0.004975124378109453,True,0,0.9164037586049475,0.9230769230769231,True,0.9662197675224324,True,Pentagastrin
CVCL_1731,plate6,Gallic acid,Cyclooxygenase inhibitor,38,1.97222900390625,0.03980099502487562,True,0,0.8032434530893953,0.7692307692307693,False,0.895590551043477,True,Berberine (chloride hydrate)
CVCL_1098,plate6,Allantoin,unclear,30,2.0280511379241943,0.01990049751243781,True,0,0.7217038641779372,0.7083333333333334,False,0.8293419122881174,True,Pentagastrin
CVCL_1098,plate6,Olanzapine,unclear,30,1.894171118736267,0.14925373134328357,False,0,0.6672842931131564,0.20833333333333334,False,0.8225527764675211,True,Pentagastrin
CVCL_1098,plate6,Rimonabant,unclear,34,1.8622584342956543,0.08955223880597014,False,0,0.7410494186451932,0.5833333333333334,False,0.9010660329840926,True,Relugolix
CVCL_1098,plate6,Pentagastrin,unclear,84,1.596203327178955,0.004975124378109453,True,0,0.9857114462434537,1.0,True,1.1522195197003537,False,Adenine
CVCL_1098,plate6,Lumateperone (tosylate),unclear,36,1.9174692630767822,0.009950248756218905,True,0,0.746615514940528,0.375,False,0.8607080011604293,True,Neratinib (maleate)
CVCL_1098,plate6,Relugolix,unclear,52,1.634892225265503,0.06467661691542288,False,0,0.8207301159748739,0.8333333333333334,True,0.9715144477122648,True,Pentagastrin
CVCL_1098,plate6,Homoharringtonine,Protein synthesis inhibitor,41,3.594855546951294,0.004975124378109453,True,48,1.543083722116908,1.0,True,1.5115566636090694,False,Neratinib (maleate)
CVCL_1098,plate6,Hexylresorcinol,unclear,37,1.7608455419540405,0.08955223880597014,False,0,0.7265194620181099,0.2916666666666667,False,0.8956600880556141,True,Pentagastrin
CVCL_1098,plate6,Baicalin,unclear,50,1.757635474205017,0.014925373134328358,True,0,0.8232494806153731,0.875,True,0.9596090511174531,True,Pentagastrin
CVCL_1098,plate6,Berberine (chloride hydrate),unclear,57,1.6917709112167358,0.014925373134328358,True,0,0.8010669638915965,0.8333333333333334,True,0.973846170519595,True,Pentagastrin
CVCL_1098,plate6,Neratinib (maleate),EGFR/ERBB inhibitor,73,1.6744190454483032,0.009950248756218905,True,0,0.9827326190132195,1.0,True,1.136966223309635,False,Pentagastrin
CVCL_1098,plate6,Sinomenine,unclear,43,1.7607427835464478,0.04975124378109453,True,0,0.7810592027159586,0.5,False,0.9318370530579653,True,Adenine
CVCL_1098,plate6,Goserelin (acetate),unclear,49,1.67691171169281,0.024875621890547265,True,0,0.8020710685021174,0.8333333333333334,True,0.927423882259901,True,Pentagastrin
CVCL_1098,plate6,Fusidic acid,unclear,36,1.7979533672332764,0.1691542288557214,False,0,0.6677668361977943,0.041666666666666664,False,0.8738318981807311,True,Neratinib (maleate)
CVCL_1098,plate6,Balsalazide (sodium hydrate),JAK/STAT inhibitor,48,1.7206945419311523,0.014925373134328358,True,0,0.7716333452296462,0.6666666666666666,False,0.893183102645365,True,Pentagastrin
CVCL_1098,plate6,Cloxacillin (sodium),unclear,36,1.6615021228790283,0.7611940298507462,False,0,0.7209624094936173,0.5416666666666666,False,0.859537539244391,True,Pentagastrin
CVCL_1098,plate6,Artesunate,JAK/STAT inhibitor,57,1.6951911449432373,0.004975124378109453,True,0,0.8221256376256115,0.9166666666666666,True,0.9852360388377535,True,Neratinib (maleate)
CVCL_1098,plate6,Pyridoxine (hydrochloride),unclear,51,1.5910365581512451,0.2835820895522388,False,0,0.7730384786784248,0.7916666666666666,False,0.9473244107445925,True,Adenine
CVCL_1098,plate6,Folic acid,unclear,48,1.706288456916809,0.014925373134328358,True,0,0.8078321546815022,0.75,False,0.9347818798972767,True,Pentagastrin
CVCL_1098,plate6,Selinexor,unclear,50,1.9320582151412964,0.004975124378109453,True,2,0.9542963676597372,1.0,True,1.0695883047803025,False,Neratinib (maleate)
CVCL_1098,plate6,Adenine,unclear,70,1.6715824604034424,0.004975124378109453,True,0,0.9040764403569381,0.9583333333333334,True,1.0091389911829296,False,Pentagastrin
CVCL_1098,plate6,Gallic acid,Cyclooxygenase inhibitor,46,1.6895911693572998,0.06965174129353234,False,0,0.8120847276491772,0.9166666666666666,True,0.9364002323038486,True,Pentagastrin
CVCL_1098,plate6,Clonidine (hydrochloride),Adrenoceptor agonist,55,1.789921760559082,0.004975124378109453,True,0,0.9488151904944527,1.0,True,1.0338342954533377,False,Adenine
CVCL_1098,plate6,Adagrasib,RAS inhibitor,40,1.6893768310546875,0.25870646766169153,False,0,0.7035190348257689,0.625,False,0.8553225559356787,True,Pentagastrin
CVCL_1098,plate6,8-Hydroxyquinoline,unclear,35,1.8475430011749268,0.05970149253731343,False,0,0.6988409881730616,0.16666666666666666,False,0.9074430062485886,True,Neratinib (maleate)
CVCL_0366,plate6,Allantoin,unclear,34,1.9137694835662842,0.004975124378109453,True,0,0.715397761276836,0.7058823529411765,False,0.9137051051069786,True,Hexylresorcinol
CVCL_0366,plate6,Pentagastrin,unclear,43,1.7697385549545288,0.004975124378109453,True,0,0.9034483455318427,0.9411764705882353,True,1.0796545246317915,False,Adenine
CVCL_0366,plate6,Lumateperone (tosylate),unclear,39,1.6192957162857056,0.19900497512437812,False,0,0.7273612402483118,0.7647058823529411,False,0.933738533205592,True,Hexylresorcinol
CVCL_0366,plate6,Relugolix,unclear,43,1.5824142694473267,0.13432835820895522,False,0,0.7747572961730848,1.0,True,0.9776445866018453,True,Adenine
CVCL_0366,plate6,Hexylresorcinol,unclear,54,1.570064663887024,0.004975124378109453,True,0,0.816516910139202,1.0,True,1.0254287383372391,False,Adenine
CVCL_0366,plate6,Baicalin,unclear,49,1.6715909242630005,0.004975124378109453,True,0,0.8194359660690449,0.9411764705882353,True,0.966621692805386,True,Hexylresorcinol
CVCL_0366,plate6,Berberine (chloride hydrate),unclear,53,1.7396125793457031,0.004975124378109453,True,0,0.9391191889903515,1.0,True,1.1411055262928929,False,Hexylresorcinol
CVCL_0366,plate6,Medroxyprogesterone acetate,unclear,39,2.0435619354248047,0.004975124378109453,True,1,0.8444803334365865,0.8235294117647058,True,1.0627525661548938,False,Artesunate
CVCL_0366,plate6,Neratinib (maleate),EGFR/ERBB inhibitor,41,1.7861007452011108,0.004975124378109453,True,0,0.7895562551162357,0.7647058823529411,False,1.0018724355584852,False,Clonidine (hydrochloride)
CVCL_0366,plate6,Goserelin (acetate),unclear,51,1.6322487592697144,0.009950248756218905,True,1,0.886661382558428,1.0,True,1.0620295379060296,False,Adenine
CVCL_0366,plate6,Artesunate,JAK/STAT inhibitor,43,1.7706403732299805,0.004975124378109453,True,0,0.7567952156008196,0.6470588235294118,False,0.9445132631179057,True,Adenine
CVCL_0366,plate6,Pyridoxine (hydrochloride),unclear,33,1.793668270111084,0.004975124378109453,True,0,0.7848864504664964,0.5294117647058824,False,1.0341362210471539,False,Adenine
CVCL_0366,plate6,Folic acid,unclear,38,1.7161256074905396,0.009950248756218905,True,0,0.7691730031958612,0.5882352941176471,False,0.9370781769389555,True,Adenine
CVCL_0366,plate6,Selinexor,unclear,32,2.284470319747925,0.004975124378109453,True,1,0.9139859913063303,1.0,True,1.1655185439200113,False,Hexylresorcinol
CVCL_0366,plate6,Adenine,unclear,48,1.6165918111801147,0.014925373134328358,True,0,0.7938586246723954,0.8823529411764706,True,0.9600811481806053,True,Goserelin (acetate)
CVCL_0366,plate6,Gallic acid,Cyclooxygenase inhibitor,34,1.7422220706939697,0.024875621890547265,True,0,0.7367682537301153,0.5294117647058824,False,0.8807999482163684,True,Goserelin (acetate)
CVCL_0366,plate6,Clonidine (hydrochloride),Adrenoceptor agonist,37,1.815237283706665,0.004975124378109453,True,0,0.824421317112992,0.6470588235294118,False,0.9802110479382421,True,Adenine
CVCL_0366,plate6,Adagrasib,RAS inhibitor,36,1.5573433637619019,0.8805970149253731,False,0,0.6809038777811819,0.5294117647058824,False,0.9709185435473391,True,Adenine
CVCL_1724,plate6,Pentagastrin,unclear,34,2.0754218101501465,0.014925373134328358,True,1,0.8196720539658985,1.0,True,1.0002800366100315,False,Folic acid
CVCL_1724,plate6,Relugolix,unclear,32,2.0463600158691406,0.05472636815920398,False,0,0.7677655431255018,0.6666666666666666,False,0.9484917034363702,True,Berberine (chloride hydrate)
CVCL_1724,plate6,Berberine (chloride hydrate),unclear,45,1.844452142715454,0.1890547263681592,False,0,0.7825222117070333,1.0,True,1.0483932800255062,False,Folic acid
CVCL_1724,plate6,Neratinib (maleate),EGFR/ERBB inhibitor,43,2.308950662612915,0.004975124378109453,True,2,0.9780274980450945,1.0,True,1.1587798359788055,False,Berberine (chloride hydrate)
CVCL_1724,plate6,Artesunate,JAK/STAT inhibitor,32,2.3390231132507324,0.004975124378109453,True,0,0.8074474728948912,0.6666666666666666,False,1.021861863285495,False,Neratinib (maleate)
CVCL_1724,plate6,Folic acid,unclear,34,2.053940773010254,0.009950248756218905,True,0,0.7985029596559529,1.0,True,0.960690641384538,True,Berberine (chloride hydrate)
CVCL_1724,plate6,Gallic acid,Cyclooxygenase inhibitor,31,2.079268455505371,0.029850746268656716,True,0,0.7566376944575283,0.16666666666666666,False,0.9538020786383742,True,Berberine (chloride hydrate)
CVCL_0320,plate6,Pentagastrin,unclear,67,1.5998212099075317,0.004975124378109453,True,0,0.9777852012815865,1.0,True,1.1092853825178914,False,Berberine (chloride hydrate)
CVCL_0320,plate6,Lumateperone (tosylate),unclear,45,1.6725549697875977,0.004975124378109453,True,0,0.8182341352922171,0.85,True,0.9360312891099295,True,Berberine (chloride hydrate)
CVCL_0320,plate6,Relugolix,unclear,48,1.6629581451416016,0.004975124378109453,True,0,0.7836221726492746,0.65,False,0.9172776901962406,True,Berberine (chloride hydrate)
CVCL_0320,plate6,Hexylresorcinol,unclear,54,1.6009883880615234,0.004975124378109453,True,0,0.791657957291701,0.9,True,1.0100539491990264,False,Medroxyprogesterone acetate
CVCL_0320,plate6,Baicalin,unclear,57,1.5968372821807861,0.014925373134328358,True,0,0.7864121011459746,0.85,True,0.9704262141554909,True,Berberine (chloride hydrate)
CVCL_0320,plate6,Berberine (chloride hydrate),unclear,73,1.696563720703125,0.004975124378109453,True,1,1.0168172932147106,1.0,True,1.0877874108718897,False,Pentagastrin
CVCL_0320,plate6,Medroxyprogesterone acetate,unclear,51,1.651648998260498,0.004975124378109453,True,0,0.7948372828028867,1.0,True,0.9830048110047647,True,Hexylresorcinol
CVCL_0320,plate6,Neratinib (maleate),EGFR/ERBB inhibitor,48,1.747359037399292,0.004975124378109453,True,0,0.8243760113543899,1.0,True,0.9410163722148597,True,Pentagastrin
CVCL_0320,plate6,Goserelin (acetate),unclear,46,1.6093403100967407,0.01990049751243781,True,0,0.7440387615253292,0.65,False,0.9357624926809309,True,Pentagastrin
CVCL_0320,plate6,Fusidic acid,unclear,35,1.7286365032196045,0.05472636815920398,False,0,0.69842885880652,0.5,False,0.8387499803728966,True,Pentagastrin
CVCL_0320,plate6,Balsalazide (sodium hydrate),JAK/STAT inhibitor,40,1.851014494895935,0.004975124378109453,True,1,0.9027938556154042,0.9,True,0.9084116959548503,True,Berberine (chloride hydrate)
CVCL_0320,plate6,Cloxacillin (sodium),unclear,32,1.7596663236618042,0.04477611940298507,True,0,0.6854559356784129,0.2,False,0.8751721400420306,True,Pentagastrin
CVCL_0320,plate6,Artesunate,JAK/STAT inhibitor,51,1.7056920528411865,0.004975124378109453,True,0,0.8038424079482319,0.85,True,1.0270120467524015,False,Pentagastrin
CVCL_0320,plate6,Pyridoxine (hydrochloride),unclear,45,1.741377592086792,0.004975124378109453,True,0,0.8025815598254463,0.85,True,0.8659045189658948,True,Berberine (chloride hydrate)
CVCL_0320,plate6,Folic acid,unclear,50,1.6696321964263916,0.004975124378109453,True,0,0.8227012585325234,0.85,True,0.9112209908300337,True,Pentagastrin
CVCL_0320,plate6,Selinexor,unclear,37,1.946698546409607,0.004975124378109453,True,1,0.8096847373938788,1.0,True,0.9957647724744026,True,Baicalin
CVCL_0320,plate6,Adenine,unclear,35,1.863012433052063,0.004975124378109453,True,0,0.7521830908500395,0.3,False,0.8988579852186296,True,Berberine (chloride hydrate)
CVCL_0320,plate6,Gallic acid,Cyclooxygenase inhibitor,44,1.7263768911361694,0.004975124378109453,True,1,0.8265541003464908,0.85,True,0.9661644677198751,True,Berberine (chloride hydrate)
CVCL_0320,plate6,Anethole trithione,unclear,30,1.9501972198486328,0.004975124378109453,True,0,0.7734550958488341,0.75,False,0.8894274997662062,True,Berberine (chloride hydrate)
CVCL_0320,plate6,Clonidine (hydrochloride),Adrenoceptor agonist,53,1.6568899154663086,0.004975124378109453,True,0,0.8186631882169045,0.85,True,0.9267254332424022,True,Pentagastrin
CVCL_0320,plate6,Adagrasib,RAS inhibitor,37,1.6429319381713867,0.1691542288557214,False,0,0.63801668594185,0.15,False,0.9006615287369976,True,Berberine (chloride hydrate)
CVCL_1550,plate9,Adagrasib,RAS inhibitor,31,2.16970157623291,0.024875621890547265,True,0,0.774353089613679,0.25,False,0.9228202847353604,True,Almonertinib (mesylate)
CVCL_1550,plate9,Tetracycline (hydrochloride),unclear,31,2.170555830001831,0.04975124378109453,True,0,0.7210412204200094,0.08333333333333333,False,0.8941916950898314,True,Almonertinib (mesylate)
CVCL_1550,plate9,Entecavir (monohydrate),unclear,44,2.0777766704559326,0.004975124378109453,True,1,0.8791604078416814,0.8333333333333334,True,0.9358720707942462,True,Almonertinib (mesylate)
CVCL_1550,plate9,Sildenafil,unclear,33,2.2239367961883545,0.014925373134328358,True,0,0.9446277983782309,1.0,True,1.0456477030877456,False,Berbamine (dihydrochloride)
CVCL_1550,plate9,Dimethyl fumarate,unclear,36,2.1688284873962402,0.004975124378109453,True,0,0.8500679598268415,0.75,False,0.9184979219571683,True,Almonertinib (mesylate)
CVCL_1550,plate9,Berbamine (dihydrochloride),unclear,44,2.0770535469055176,0.004975124378109453,True,0,0.8337600808207486,0.75,False,0.9340374140499552,True,Almonertinib (mesylate)
CVCL_1550,plate9,Daidzin,unclear,36,2.0995965003967285,0.024875621890547265,True,1,0.77424940278492,0.4166666666666667,False,0.8744023563125267,True,Berbamine (dihydrochloride)
CVCL_1550,plate9,Fumaric acid,unclear,31,2.3770461082458496,0.004975124378109453,True,0,0.9023360875100166,0.75,False,0.972751407844833,True,Almonertinib (mesylate)
CVCL_1550,plate9,Pravastatin (sodium),unclear,38,1.9800320863723755,0.18407960199004975,False,0,0.7863200947122587,0.75,False,0.960234523428767,True,Entecavir (monohydrate)
CVCL_1550,plate9,Almonertinib (mesylate),EGFR/ERBB inhibitor,51,2.018061876296997,0.014925373134328358,True,0,0.9219041247984783,1.0,True,1.0104120354708663,False,Entecavir (monohydrate)
CVCL_1550,plate9,Irinotecan (hydrochloride),DNA synthesis/repair inhibitor,31,2.1133739948272705,0.1044776119402985,False,0,0.7323568996585305,0.16666666666666666,False,0.8658151272723668,True,Almonertinib (mesylate)
CVCL_1550,plate9,Rucaparib (phosphate),DNA synthesis/repair inhibitor,49,1.8664674758911133,0.3333333333333333,False,0,0.8231977080738451,1.0,True,1.0370727152374288,False,Almonertinib (mesylate)
CVCL_1550,plate9,Flumatinib (mesylate),Other TK inhibitor,34,2.096243143081665,0.03980099502487562,True,0,0.8001631763788313,0.5833333333333334,False,0.9327945388242382,True,Almonertinib (mesylate)
CVCL_1119,plate9,Sivelestat (sodium tetrahydrate),unclear,34,2.2849268913269043,0.004975124378109453,True,0,0.9468813714591039,0.8666666666666667,True,0.9830224512483959,True,Berbamine (dihydrochloride)
CVCL_1119,plate9,Tetracycline (hydrochloride),unclear,33,2.3448293209075928,0.004975124378109453,True,0,0.8771162202333441,0.4,False,0.9086132649495693,True,Berbamine (dihydrochloride)
CVCL_1119,plate9,Entecavir (monohydrate),unclear,46,2.1647326946258545,0.004975124378109453,True,0,0.9829796378816814,1.0,True,0.9998394458662995,True,Rucaparib (phosphate)
CVCL_1119,plate9,Sildenafil,unclear,49,2.204040765762329,0.004975124378109453,True,0,0.96020481645013,0.8666666666666667,True,0.9624520139969195,True,Almonertinib (mesylate)
CVCL_1119,plate9,Dimethyl fumarate,unclear,50,2.0592336654663086,0.004975124378109453,True,0,0.9279662105008355,1.0,True,0.9492375348200114,True,Almonertinib (mesylate)
CVCL_1119,plate9,Berbamine (dihydrochloride),unclear,48,2.0621745586395264,0.004975124378109453,True,0,0.8890016636301425,0.8,True,0.9669344001835276,True,Rucaparib (phosphate)
CVCL_1119,plate9,Daidzin,unclear,47,2.168804407119751,0.004975124378109453,True,2,0.9229259612821824,0.6,False,1.0166910690220223,False,Berbamine (dihydrochloride)
CVCL_1119,plate9,Fumaric acid,unclear,39,2.3533127307891846,0.004975124378109453,True,5,1.0165549852704967,1.0,True,0.9805142534875204,True,Dimethyl fumarate
CVCL_1119,plate9,Pravastatin (sodium),unclear,49,2.0533037185668945,0.004975124378109453,True,0,0.9010888382621193,0.8666666666666667,True,0.9320506164461388,True,Almonertinib (mesylate)
CVCL_1119,plate9,Almonertinib (mesylate),EGFR/ERBB inhibitor,63,1.8890067338943481,0.004975124378109453,True,1,0.9271891327772978,1.0,True,1.0339110964024951,False,Dimethyl fumarate
CVCL_1119,plate9,Irinotecan (hydrochloride),DNA synthesis/repair inhibitor,42,2.155604600906372,0.004975124378109453,True,0,0.8884825870891219,0.6,False,0.9776780230481905,True,Rucaparib (phosphate)
CVCL_1119,plate9,Rucaparib (phosphate),DNA synthesis/repair inhibitor,57,2.0776610374450684,0.004975124378109453,True,1,1.0002279521176591,1.0,True,1.0600206189921533,False,Entecavir (monohydrate)
CVCL_1119,plate9,Bestatin,unclear,38,2.2234113216400146,0.004975124378109453,True,0,0.8986522427416225,0.7333333333333333,False,0.9381767358028822,True,Sildenafil
CVCL_1119,plate9,Belumosudil,unclear,45,2.238129138946533,0.004975124378109453,True,2,0.9094845559785709,1.0,True,0.9897426422716337,True,Irinotecan (hydrochloride)
CVCL_1119,plate9,Harringtonine,Protein synthesis inhibitor,30,4.030416488647461,0.004975124378109453,True,27,1.4430844502045228,1.0,True,1.48684566028307,False,Irinotecan (hydrochloride)
CVCL_1119,plate9,Dorzolamide (hydrochloride),unclear,31,2.283968448638916,0.004975124378109453,True,2,0.8253765656543726,0.2,False,0.909225842377259,True,Sildenafil
CVCL_0023,plate9,Sivelestat (sodium tetrahydrate),unclear,32,2.7163946628570557,0.004975124378109453,True,0,0.9462921559408204,0.15384615384615385,False,0.8749954838148646,True,Entecavir (monohydrate)
CVCL_0023,plate9,Tetracycline (hydrochloride),unclear,35,2.490656852722168,0.004975124378109453,True,0,0.8737980497788357,0.3076923076923077,False,0.8356435380208479,True,Almonertinib (mesylate)
